year,week,Borough,Housing,Other jurisdiction,Patrol,Transit,18-24,25-44,45-64,65+,<18,Unknown,Female,Male,American indian/alaskan native,Asian / pacific islander,Black,Black hispanic,Other,Unknown.1,White,White hispanic,Domestic,Drug_&_Violence,Noise,Traffic_related,Number_of_persons_injured,Number_of_persons_killed,Backing unsafely,Driver inattention/distraction,Driver inexperience,Failure to yield right-of-way,Fatigued/drowsy,Following too closely,Lost consciousness,Other vehicular,Passing or lane usage improper,Passing too closely,Prescription medication,Traffic control disregarded,Turning improperly,Unsafe lane changing,Unspecified
2018,50,Queens,15,66,803,17,178,515,160,7,41,0,174,727,9,135,315,51,0,4,116,271,102,4,886,2359,124.0,0.0,35,190,6,67,1,59,0,13,25,35,0,19,19,13,83
2018,51,Queens,8,81,692,13,163,438,143,12,38,0,152,642,6,86,300,38,0,4,117,243,97,4,905,2409,151.0,0.0,48,218,9,87,1,60,2,9,33,34,0,14,22,12,84
2018,52,Queens,12,54,591,4,124,368,144,6,19,0,115,546,5,95,237,25,0,6,102,191,103,4,1293,2214,99.0,0.0,54,167,9,65,1,46,0,8,28,14,0,16,14,9,78
2012,1,Staten island,2,14,274,0,88,129,35,0,38,0,54,236,0,2,97,9,0,4,113,65,9,0,99,85,6.0,0.0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,16
2012,26,Staten island,3,4,232,0,79,110,36,1,13,0,43,196,2,4,85,8,0,6,89,45,24,0,141,126,8.0,0.0,1,3,0,0,1,0,0,0,0,0,0,1,1,0,15
2012,27,Staten island,1,12,218,0,66,108,30,3,24,0,31,200,0,2,84,3,0,3,78,61,23,0,116,92,29.0,0.0,2,3,0,2,4,0,0,0,0,0,0,0,1,0,143
2012,28,Staten island,1,5,252,0,94,113,31,1,19,0,51,207,1,8,76,9,0,2,107,55,20,0,152,136,24.0,0.0,2,12,0,4,6,0,0,2,0,0,3,2,1,0,110
2012,29,Staten island,0,6,267,0,94,118,35,1,25,0,50,223,0,2,99,13,0,2,102,55,20,0,137,118,26.0,0.0,3,8,1,0,3,0,1,0,0,0,4,1,0,0,114
2012,30,Staten island,0,1,241,1,67,107,44,0,25,0,44,199,0,4,81,6,0,3,112,37,16,0,79,117,41.0,0.0,2,12,2,0,6,0,1,3,0,0,3,0,0,0,126
2012,31,Staten island,0,5,281,0,97,125,38,1,25,0,51,235,0,8,97,8,0,5,122,46,17,0,107,85,25.0,0.0,2,13,1,4,3,0,1,0,0,0,4,0,1,0,126
2012,32,Staten island,2,0,266,0,87,118,43,2,18,0,42,226,1,2,71,9,0,2,121,62,19,0,108,105,45.0,0.0,3,9,3,1,6,0,0,0,0,0,1,2,1,0,126
2012,33,Staten island,2,11,213,0,63,108,34,0,21,0,44,182,0,2,83,8,0,1,92,40,25,0,131,117,30.0,0.0,5,11,0,4,12,0,1,2,0,0,1,0,2,0,124
2012,34,Staten island,1,6,229,1,81,117,28,1,10,0,52,185,0,1,69,5,0,0,114,48,17,0,143,97,31.0,0.0,2,9,0,2,3,1,1,0,0,0,3,0,1,0,128
2012,35,Staten island,1,3,247,0,80,118,36,2,15,0,46,205,0,4,91,8,0,0,103,45,15,0,130,96,49.0,2.0,3,9,0,1,3,0,1,0,0,0,0,3,1,0,148
2012,36,Staten island,1,4,244,0,79,119,34,1,16,0,50,199,2,2,78,7,0,1,115,44,5,0,92,124,33.0,0.0,0,11,2,7,4,0,0,1,0,0,0,0,4,0,125
2012,37,Staten island,0,6,263,0,90,121,35,1,22,0,50,219,0,3,86,15,0,3,121,41,20,0,153,131,31.0,0.0,1,16,0,3,7,0,0,1,0,0,3,1,1,0,118
2012,38,Staten island,1,8,247,0,88,112,33,3,20,0,60,196,0,6,77,6,0,3,118,46,11,0,111,110,47.0,0.0,4,20,1,2,6,0,1,1,0,0,2,0,2,0,145
2012,39,Staten island,2,1,244,0,68,111,38,3,27,0,63,184,0,1,78,9,0,4,119,36,9,0,140,135,30.0,0.0,4,22,2,2,5,0,0,0,0,0,2,0,1,0,124
2012,40,Staten island,0,7,242,1,63,113,43,1,30,0,40,210,0,7,85,6,0,1,113,38,21,0,106,124,40.0,0.0,4,16,0,4,10,0,2,3,0,0,5,3,1,0,126
2012,41,Staten island,5,2,267,0,88,115,42,5,24,0,56,218,0,12,92,4,0,2,107,57,5,0,97,96,36.0,0.0,0,9,0,3,3,0,3,4,0,0,2,1,1,0,145
2012,42,Staten island,1,8,256,0,67,127,46,0,25,0,58,207,0,1,83,3,0,3,115,60,5,0,113,95,46.0,1.0,1,16,1,5,9,1,0,3,1,0,2,1,1,0,153
2012,43,Staten island,0,5,248,0,85,102,36,0,30,0,49,204,0,7,87,8,0,1,110,40,19,0,122,126,36.0,0.0,0,14,2,1,6,0,0,2,0,0,2,1,0,0,104
2012,44,Staten island,1,0,116,0,38,45,18,0,16,0,17,100,0,0,51,6,0,0,35,25,3,0,23,31,17.0,0.0,1,8,0,1,2,0,0,0,0,0,0,3,1,0,57
2012,45,Staten island,2,1,152,0,42,74,20,0,19,0,27,128,2,1,47,3,0,0,77,25,3,0,52,87,27.0,0.0,3,7,1,2,7,0,0,2,0,0,1,0,2,0,146
2012,46,Staten island,1,2,200,0,75,81,22,0,25,0,40,163,0,2,78,5,0,1,82,35,4,0,58,110,35.0,0.0,1,12,0,2,2,0,1,2,0,0,4,2,0,0,135
2012,47,Staten island,0,0,152,0,47,74,17,0,14,0,28,124,1,3,49,5,0,3,67,24,6,0,81,104,35.0,0.0,3,15,1,6,2,0,0,2,0,0,4,1,1,0,123
2012,48,Staten island,0,1,231,1,71,112,22,2,26,0,47,186,2,4,95,5,0,1,88,38,6,0,50,112,30.0,0.0,2,16,0,9,4,1,1,1,0,0,0,1,2,0,118
2012,49,Staten island,1,4,162,0,43,82,23,0,19,0,36,131,0,2,66,5,0,0,66,28,8,0,48,107,44.0,0.0,3,18,2,5,6,0,0,1,1,0,0,1,1,0,122
2012,50,Staten island,0,3,238,1,71,110,32,6,23,0,43,199,0,3,93,6,0,4,107,29,7,0,59,108,21.0,0.0,3,11,1,3,2,0,1,1,0,0,3,3,0,0,127
2012,51,Staten island,1,3,184,2,57,87,26,2,18,0,30,160,0,3,56,4,0,2,87,38,5,0,58,110,34.0,0.0,2,23,3,7,5,0,0,2,0,0,1,4,2,0,123
2012,52,Staten island,5,5,146,1,53,75,16,0,13,0,26,131,0,3,40,2,0,1,75,36,3,0,90,90,22.0,0.0,3,10,2,4,7,0,0,2,0,0,4,2,2,0,95
2013,1,Staten island,0,4,222,0,77,104,33,0,12,0,44,182,0,7,86,3,0,0,92,38,4,0,73,124,22.0,0.0,3,14,0,5,8,0,1,0,0,0,3,0,2,0,82
2013,2,Staten island,0,1,260,1,80,120,39,2,21,0,41,221,0,5,98,6,0,4,101,48,13,0,57,120,24.0,0.0,7,20,1,7,5,1,3,5,0,0,2,1,1,1,100
2013,3,Staten island,1,4,219,1,51,102,38,2,32,0,39,186,0,2,81,3,0,0,98,41,17,0,52,127,18.0,0.0,3,17,1,6,8,0,1,7,0,0,2,3,4,0,76
2013,4,Staten island,2,2,226,0,66,115,31,3,15,0,48,182,0,3,60,4,0,1,115,47,3,0,59,112,21.0,0.0,0,16,2,6,11,0,2,2,0,0,2,0,1,0,113
2013,5,Staten island,1,1,257,0,60,139,33,1,26,0,59,200,0,2,88,4,0,5,117,43,6,0,64,119,26.0,0.0,3,15,3,6,6,1,3,2,0,0,1,2,1,0,68
2013,6,Staten island,1,2,197,2,64,84,29,1,24,0,48,154,0,6,59,17,0,2,91,27,7,0,60,109,23.0,0.0,0,14,2,5,9,0,0,1,0,0,4,1,0,0,125
2013,7,Staten island,1,4,277,0,83,117,51,1,30,0,52,230,1,4,91,9,0,8,118,51,7,0,70,137,45.0,0.0,1,16,1,8,10,0,2,2,0,0,5,3,2,0,98
2013,8,Staten island,2,5,216,0,84,108,19,2,10,0,34,189,0,2,64,9,0,2,102,44,18,0,60,123,19.0,0.0,3,16,1,8,5,0,1,1,0,0,2,3,3,0,107
2013,9,Staten island,0,3,205,0,62,93,35,2,16,0,42,166,0,5,54,6,0,4,99,40,9,0,49,129,36.0,0.0,3,16,0,6,7,0,2,0,0,0,2,1,3,0,104
2013,10,Staten island,1,2,246,3,68,118,37,3,26,0,37,215,1,3,77,15,0,3,98,55,14,0,80,167,30.0,0.0,0,13,1,4,5,0,1,2,0,0,5,4,4,0,127
2013,11,Staten island,1,7,255,1,73,114,43,3,31,0,62,202,1,0,86,10,0,4,121,42,6,0,86,136,24.0,0.0,5,9,0,6,12,1,0,1,0,0,2,3,1,0,105
2013,12,Staten island,1,6,218,0,67,99,38,2,19,0,47,178,0,8,67,10,0,6,92,42,18,0,58,129,39.0,0.0,8,18,3,8,11,0,3,2,0,0,4,2,2,0,87
2013,13,Staten island,0,4,194,1,50,92,39,2,16,0,49,150,0,3,61,5,0,1,92,37,14,0,88,108,18.0,0.0,1,14,0,3,5,0,1,1,0,0,1,2,3,0,88
2013,14,Staten island,3,3,207,0,70,102,25,2,14,0,44,169,0,3,85,5,0,1,78,41,14,0,75,125,33.0,0.0,2,12,1,2,4,0,2,1,0,0,3,1,2,0,113
2013,15,Staten island,0,4,236,1,79,106,36,1,19,0,54,187,0,3,89,8,0,3,94,44,18,0,70,140,39.0,0.0,2,16,0,2,3,0,0,0,0,0,1,4,2,0,126
2013,16,Staten island,2,10,241,0,81,105,38,0,29,0,64,189,0,1,63,15,0,0,113,61,25,0,80,164,29.0,0.0,3,11,0,5,9,0,0,1,0,0,1,2,1,0,106
2013,17,Staten island,1,5,223,1,61,115,32,3,19,0,33,197,1,5,78,5,0,1,100,40,21,0,114,146,42.0,0.0,3,11,1,3,8,0,1,4,0,0,3,0,1,0,116
2013,18,Staten island,0,8,194,0,69,76,28,3,26,0,38,164,0,2,69,7,0,2,88,34,16,0,125,144,53.0,0.0,3,15,3,6,16,0,0,2,0,0,4,1,4,0,150
2013,19,Staten island,1,6,238,0,70,106,43,1,25,0,57,188,1,4,79,9,0,2,104,46,14,0,126,147,38.0,0.0,3,19,0,5,8,0,1,2,0,0,0,1,1,0,125
2013,20,Staten island,0,17,261,1,82,132,36,1,28,0,59,220,1,3,87,14,0,26,94,54,22,0,142,125,21.0,0.0,2,16,1,7,9,0,2,0,0,0,0,1,0,0,116
2013,21,Staten island,3,4,250,0,84,105,42,3,23,0,43,214,0,2,81,13,0,1,123,37,17,0,125,126,27.0,0.0,2,9,1,4,10,0,1,2,1,0,2,2,4,0,116
2013,22,Staten island,2,6,248,0,86,122,33,1,14,0,42,214,2,7,88,21,0,2,81,55,20,0,164,134,45.0,0.0,3,14,0,3,14,0,2,3,0,0,1,3,1,0,144
2013,23,Staten island,0,3,231,0,64,105,32,1,32,0,37,197,0,7,86,10,0,2,82,47,12,0,167,119,43.0,0.0,4,25,3,2,5,0,0,2,0,0,3,2,4,0,113
2013,24,Staten island,3,6,223,0,52,122,34,4,20,0,41,191,1,3,92,8,0,1,96,31,16,0,168,108,34.0,0.0,1,28,0,5,9,0,1,2,0,0,3,0,0,0,106
2013,25,Staten island,3,6,234,0,67,111,31,1,33,0,44,199,2,2,77,10,0,3,95,54,19,0,161,134,49.0,0.0,5,24,3,9,9,0,3,2,0,0,2,3,2,0,133
2013,26,Staten island,2,10,197,0,53,101,32,0,23,0,38,171,0,4,58,5,0,0,90,52,27,0,153,151,49.0,0.0,2,19,0,8,10,0,2,2,0,0,1,1,3,0,130
2013,27,Staten island,0,5,218,1,65,107,25,2,25,0,26,198,0,1,88,12,0,3,79,41,22,0,159,129,33.0,0.0,2,7,1,3,6,0,0,1,0,0,0,0,0,0,77
2013,28,Staten island,0,7,248,0,78,130,27,5,15,0,46,209,0,6,65,10,0,0,118,56,13,0,129,155,23.0,0.0,0,8,2,0,4,0,0,0,0,0,4,3,0,0,87
2013,29,Staten island,0,9,271,0,66,154,45,0,15,0,68,212,1,3,90,10,0,3,125,48,16,0,128,147,22.0,0.0,3,8,2,3,2,1,1,0,0,0,1,1,0,0,73
2013,30,Staten island,1,0,250,0,76,119,31,2,23,0,40,211,1,8,86,8,0,2,105,41,16,0,146,181,14.0,0.0,1,7,0,2,4,0,1,3,0,0,1,0,1,0,55
2013,31,Staten island,1,9,242,3,75,105,38,1,36,0,44,211,0,10,90,11,0,2,97,45,21,0,153,155,35.0,0.0,2,6,1,3,6,0,0,1,0,0,2,1,1,0,71
2013,32,Staten island,1,3,292,3,80,140,40,1,38,0,68,231,0,7,116,11,0,2,110,53,15,0,155,154,13.0,0.0,4,5,2,4,3,0,2,4,0,0,3,0,0,0,76
2013,33,Staten island,1,3,292,0,99,147,29,1,20,0,44,252,0,4,106,10,0,3,123,50,14,0,204,145,38.0,0.0,4,11,1,5,11,0,1,3,0,0,2,4,2,0,56
2013,34,Staten island,1,2,227,2,75,92,31,4,30,0,44,188,0,1,92,11,0,2,95,31,26,0,142,155,13.0,0.0,1,11,0,4,1,0,1,4,1,0,3,1,1,0,67
2013,35,Staten island,2,5,225,0,63,124,31,0,14,0,50,182,0,3,85,4,0,1,93,46,19,0,145,166,17.0,0.0,1,9,1,2,6,0,1,1,0,0,3,1,0,0,60
2013,36,Staten island,2,5,221,0,68,124,22,2,12,0,32,196,1,9,81,5,0,3,94,35,13,0,158,154,5.0,0.0,1,11,2,3,4,1,1,1,0,0,2,1,0,0,57
2013,37,Staten island,0,7,222,0,50,117,35,2,25,0,52,177,0,4,79,10,0,0,91,45,7,0,124,192,23.0,0.0,8,13,3,7,3,0,2,3,0,0,4,0,0,0,70
2013,38,Staten island,2,2,264,1,86,125,33,0,25,0,62,207,0,1,94,12,0,1,119,42,20,0,116,176,23.0,0.0,3,8,1,2,4,0,1,2,0,0,2,2,3,0,84
2013,39,Staten island,0,4,278,0,72,127,49,1,33,0,62,220,0,4,98,11,0,3,125,41,19,0,120,152,35.0,0.0,4,16,3,2,6,1,0,0,0,0,3,2,1,0,95
2013,40,Staten island,1,8,276,0,83,132,41,1,28,0,64,221,0,10,78,7,0,0,142,48,17,0,111,169,25.0,0.0,3,15,0,5,1,0,0,2,0,0,3,1,0,0,85
2013,41,Staten island,0,5,266,0,55,133,49,2,32,0,52,219,0,3,95,20,0,1,90,62,16,0,118,109,20.0,0.0,2,9,0,2,0,0,1,0,0,0,3,1,1,0,88
2013,42,Staten island,1,4,227,0,67,112,32,1,20,0,45,187,1,3,84,9,0,0,91,44,10,0,112,126,17.0,0.0,3,8,3,7,2,0,0,1,0,0,2,1,0,0,72
2013,43,Staten island,0,4,291,1,75,143,44,1,33,0,61,235,0,3,110,10,0,2,128,43,9,0,111,154,24.0,0.0,1,21,1,10,5,0,3,1,0,0,4,0,3,0,68
2013,44,Staten island,2,1,223,2,58,124,34,0,12,0,45,183,0,4,82,3,0,2,99,38,10,0,126,139,44.0,0.0,3,17,1,2,1,0,2,2,1,0,4,3,1,0,86
2013,45,Staten island,1,1,244,1,68,113,45,1,20,0,48,199,2,3,81,7,0,1,105,48,14,0,77,138,27.0,0.0,3,15,1,3,9,0,1,1,0,0,0,2,0,0,98
2013,46,Staten island,0,6,250,0,68,123,30,1,34,0,54,202,0,5,93,17,0,2,90,49,9,0,96,106,17.0,0.0,1,10,0,5,6,0,0,1,0,0,2,0,1,0,87
2013,47,Staten island,0,6,262,0,65,128,54,3,18,0,53,215,1,7,95,10,0,0,103,52,4,0,77,133,26.0,0.0,4,18,2,1,8,1,2,1,0,0,3,2,0,0,61
2013,48,Staten island,0,3,183,0,44,92,27,2,21,0,35,151,0,2,59,8,0,0,76,41,2,0,91,108,23.0,0.0,5,13,5,3,4,0,1,1,0,0,1,1,2,0,68
2013,49,Staten island,1,3,243,0,77,112,35,0,23,0,47,200,0,4,68,9,0,1,120,45,4,0,68,141,30.0,0.0,2,13,3,2,3,1,5,0,0,0,0,4,0,0,84
2013,50,Staten island,1,3,210,0,59,107,18,0,30,0,36,178,0,2,70,8,0,0,94,40,6,0,70,109,17.0,1.0,2,15,4,5,5,1,2,0,0,0,1,5,3,0,93
2013,51,Staten island,1,6,235,0,58,132,26,2,24,0,35,207,1,6,83,11,0,1,104,36,5,0,73,138,19.0,0.0,3,18,2,8,7,0,1,0,0,0,0,0,1,0,90
2013,52,Staten island,0,6,204,0,64,110,24,1,11,0,44,166,0,3,82,6,0,3,71,45,4,0,107,128,8.0,0.0,4,13,3,5,4,0,1,1,0,0,2,1,0,0,55
2014,1,Staten island,1,3,193,1,60,91,30,3,14,0,34,164,3,2,71,7,0,2,71,42,28,0,103,138,21.0,1.0,4,7,3,2,1,0,2,0,1,0,3,0,0,0,72
2014,2,Staten island,1,1,266,0,62,138,49,2,17,0,43,225,1,4,96,9,0,5,108,45,48,0,84,129,18.0,1.0,4,16,2,1,1,0,2,1,0,0,2,1,1,0,74
2014,3,Staten island,2,6,317,1,68,181,41,2,34,0,48,278,1,12,111,6,0,2,144,50,19,0,93,147,19.0,0.0,2,14,0,5,5,1,1,0,0,0,3,0,0,0,69
2014,4,Staten island,2,1,260,1,73,137,35,2,17,0,55,209,1,6,98,15,0,4,91,49,40,0,65,129,13.0,0.0,1,13,5,3,6,0,3,1,0,0,1,3,0,0,85
2014,5,Staten island,2,7,284,0,82,132,39,0,40,0,49,244,1,4,113,20,0,8,94,53,28,0,78,170,31.0,0.0,2,13,5,8,3,0,1,1,0,0,0,0,0,0,70
2014,6,Staten island,1,2,271,1,86,118,42,4,25,0,49,226,1,7,111,6,0,1,92,57,27,0,57,255,7.0,0.0,4,10,0,2,3,0,0,0,0,0,0,2,1,0,103
2014,7,Staten island,0,4,221,0,73,105,28,2,17,0,56,169,1,4,85,11,0,0,78,46,24,0,61,229,30.0,0.0,2,14,1,4,6,0,1,1,0,0,0,1,0,0,102
2014,8,Staten island,1,5,260,1,80,118,44,5,20,0,47,220,2,8,105,6,0,4,108,34,29,0,71,195,14.0,0.0,0,12,1,3,2,0,0,3,0,0,0,0,0,0,82
2014,9,Staten island,1,7,263,1,72,120,47,0,33,0,64,208,0,5,124,14,0,1,77,51,28,0,68,185,17.0,0.0,2,12,0,3,5,0,2,1,0,0,1,1,0,0,80
2014,10,Staten island,3,4,324,0,95,153,50,4,29,0,64,267,0,7,120,12,0,1,134,57,22,0,68,185,11.0,0.0,2,16,3,1,3,0,1,0,0,0,1,0,1,0,62
2014,11,Staten island,2,6,289,0,89,126,50,1,31,0,51,246,2,4,89,10,0,1,137,54,33,0,84,171,17.0,0.0,1,10,3,5,4,0,1,0,0,0,6,0,1,0,35
2014,12,Staten island,2,4,294,1,82,135,55,2,27,0,62,239,0,8,92,6,0,1,135,59,31,0,90,201,17.0,0.0,1,14,1,4,8,0,1,0,0,0,0,1,0,0,64
2014,13,Staten island,4,7,258,0,77,134,31,3,24,0,66,203,0,5,88,13,0,2,105,56,38,0,93,185,18.0,0.0,3,14,4,5,3,0,0,0,0,0,1,1,2,0,71
2014,14,Staten island,0,7,315,0,88,154,51,2,27,0,43,279,1,6,110,9,0,4,139,53,20,0,100,180,13.0,0.0,1,15,1,4,6,0,1,0,0,0,2,0,0,0,57
2014,15,Staten island,2,4,295,0,85,154,41,1,20,0,59,242,0,5,105,10,0,0,124,57,20,0,126,154,21.0,0.0,4,20,3,9,8,0,1,0,1,0,1,1,2,0,67
2014,16,Staten island,1,6,263,2,78,122,49,0,23,0,44,228,1,5,101,8,0,2,104,51,34,0,126,151,14.0,0.0,3,20,1,5,3,0,0,0,0,0,0,0,0,0,38
2014,17,Staten island,0,2,284,0,83,125,52,3,23,0,52,234,1,3,89,10,0,6,128,49,32,0,150,167,26.0,0.0,4,9,1,4,6,0,2,0,0,0,0,3,0,0,62
2014,18,Staten island,3,7,261,0,88,118,35,2,28,0,59,212,1,4,80,8,0,4,131,43,26,0,123,149,19.0,0.0,6,14,2,1,4,0,1,1,0,0,3,1,0,0,82
2014,19,Staten island,2,4,290,3,81,127,46,3,42,0,52,247,0,3,106,13,0,3,126,48,34,0,151,140,15.0,0.0,3,17,2,3,8,0,1,0,0,0,2,2,3,0,51
2014,20,Staten island,2,5,317,3,89,157,55,2,24,0,70,257,0,9,124,4,0,5,129,56,39,0,146,144,29.0,0.0,1,28,0,12,3,0,1,1,0,0,5,1,2,0,63
2014,21,Staten island,2,8,255,1,73,129,44,3,17,0,53,213,1,2,93,12,0,1,106,51,37,0,219,181,20.0,0.0,5,9,0,11,6,0,0,2,1,0,3,1,0,0,57
2014,22,Staten island,0,3,287,0,75,125,57,5,28,0,60,230,1,3,97,15,0,2,110,62,41,0,244,190,23.0,0.0,3,19,0,4,6,1,1,1,0,0,1,0,2,0,52
2014,23,Staten island,0,3,307,0,83,140,50,6,31,0,66,244,1,6,106,11,0,1,130,55,46,0,228,200,24.0,1.0,4,19,1,8,7,0,3,2,0,0,3,2,0,0,83
2014,24,Staten island,3,8,293,0,83,133,48,5,35,0,57,247,0,4,126,15,0,1,105,53,41,0,240,152,27.0,0.0,5,21,3,6,5,0,1,1,0,0,3,2,1,0,74
2014,25,Staten island,1,5,269,1,85,123,34,2,32,0,62,214,1,4,104,10,0,2,100,55,27,0,226,171,25.0,0.0,5,14,0,9,5,1,0,2,0,0,3,5,5,0,72
2014,26,Staten island,0,6,274,1,68,134,54,0,25,0,51,230,2,8,107,15,0,2,103,44,38,0,243,181,19.0,0.0,0,19,7,2,7,0,0,0,0,0,5,2,1,0,69
2014,27,Staten island,0,7,222,0,63,110,34,2,20,0,40,189,0,1,86,8,0,2,87,45,36,0,215,164,32.0,0.0,2,13,6,9,3,0,1,1,0,0,0,1,0,0,63
2014,28,Staten island,2,8,262,0,64,142,39,5,22,0,55,217,0,9,78,16,0,2,104,63,34,0,178,172,21.0,0.0,4,12,3,7,4,0,2,3,0,0,2,0,0,0,68
2014,29,Staten island,0,7,242,1,73,124,30,2,21,0,49,201,1,7,85,8,0,2,111,36,33,0,215,164,9.0,0.0,4,12,3,10,4,0,0,0,0,0,1,1,2,0,47
2014,30,Staten island,1,5,240,1,92,98,36,4,17,0,43,204,1,21,84,5,0,0,111,25,35,0,207,158,19.0,0.0,6,11,3,7,11,0,1,1,0,0,1,1,2,0,55
2014,31,Staten island,0,7,217,1,60,103,43,1,18,0,61,164,1,0,81,6,0,0,89,48,37,0,186,167,22.0,0.0,4,22,1,5,3,1,3,0,0,0,1,1,1,0,58
2014,32,Staten island,1,1,205,0,54,98,38,3,14,0,38,169,0,2,76,9,0,2,89,29,38,0,251,169,23.0,0.0,2,12,2,5,7,0,2,2,0,0,4,2,1,0,60
2014,33,Staten island,0,5,250,1,82,117,48,1,8,0,60,196,4,3,85,12,0,3,111,38,20,0,280,182,16.0,0.0,5,18,1,7,5,0,0,0,0,0,1,1,1,0,51
2014,34,Staten island,0,5,246,1,86,118,31,1,16,0,45,207,0,3,120,5,0,1,92,31,31,0,269,161,22.0,0.0,2,14,0,8,5,1,1,0,0,0,2,1,0,0,43
2014,35,Staten island,0,6,169,0,49,72,36,4,14,0,45,130,0,4,57,7,0,1,75,31,34,0,229,146,30.0,0.0,5,15,2,7,4,0,0,0,0,0,1,0,1,0,56
2014,36,Staten island,2,7,230,0,61,116,43,4,15,0,60,179,1,5,74,14,0,1,107,37,39,0,159,206,24.0,0.0,5,18,1,7,7,0,0,2,0,0,2,3,2,0,54
2014,37,Staten island,1,11,245,0,78,113,39,2,25,0,54,203,0,7,99,5,0,1,98,47,25,0,140,190,19.0,0.0,4,16,0,4,8,0,1,0,0,0,5,0,4,0,78
2014,38,Staten island,0,5,261,0,52,132,47,3,32,0,68,198,0,8,97,10,0,4,107,40,37,0,211,182,29.0,0.0,2,21,0,1,6,0,1,1,1,0,4,1,1,0,72
2014,39,Staten island,2,10,200,0,48,86,45,2,31,0,51,161,1,3,70,5,0,3,92,38,37,0,187,179,24.0,0.0,3,16,5,8,4,0,0,0,0,0,4,0,0,0,58
2014,40,Staten island,3,7,239,0,66,113,43,1,26,0,57,192,1,7,82,11,0,3,107,38,30,0,186,240,35.0,0.0,2,11,0,9,9,0,2,0,0,0,3,2,0,0,69
2014,41,Staten island,0,3,272,1,69,141,45,3,18,0,65,211,0,8,97,18,0,2,110,41,33,0,155,198,20.0,0.0,7,22,1,7,4,0,0,0,0,0,0,0,4,0,65
2014,42,Staten island,1,4,245,0,62,110,57,3,18,0,43,207,0,3,95,13,0,0,90,49,29,0,146,177,22.0,0.0,5,22,5,6,6,0,0,1,0,0,2,1,3,0,57
2014,43,Staten island,3,5,251,0,69,133,27,2,28,0,66,193,1,5,95,9,0,0,95,54,25,0,141,168,25.0,0.0,3,14,3,8,11,0,0,0,0,0,2,2,0,0,83
2014,44,Staten island,1,12,246,1,72,117,35,1,35,0,56,204,0,5,106,10,0,1,95,43,20,0,114,184,15.0,0.0,3,15,4,4,2,0,1,0,0,0,1,0,3,0,69
2014,45,Staten island,1,0,244,2,49,139,36,7,16,0,65,182,0,4,68,8,0,0,119,48,21,0,90,164,24.0,0.0,2,9,3,6,8,0,0,2,0,0,2,1,1,0,70
2014,46,Staten island,2,5,277,0,55,147,51,0,31,0,58,226,0,8,96,3,0,2,121,54,15,0,89,149,23.0,0.0,1,20,2,4,8,0,2,0,0,0,4,1,0,0,63
2014,47,Staten island,1,6,258,0,79,125,41,3,17,0,50,215,1,4,96,5,0,0,113,46,21,0,83,201,26.0,0.0,3,13,1,4,9,0,1,1,0,0,1,0,0,0,77
2014,48,Staten island,2,3,155,0,36,82,25,0,17,0,33,127,0,3,53,6,0,0,66,32,20,0,111,166,25.0,0.0,1,19,1,5,6,0,0,0,0,0,0,1,2,0,48
2014,49,Staten island,0,4,124,0,26,61,27,4,10,0,48,80,0,0,45,5,0,3,47,28,23,0,107,177,7.0,0.0,1,19,4,4,7,0,2,0,0,0,2,2,3,0,55
2014,50,Staten island,0,7,160,0,45,84,27,0,11,0,46,121,1,5,63,7,0,0,68,23,28,0,97,178,13.0,0.0,1,9,0,4,8,0,3,1,0,0,0,0,0,0,51
2014,51,Staten island,2,4,140,1,37,64,25,3,18,0,34,113,0,9,48,1,0,4,61,24,33,0,106,186,9.0,0.0,2,19,4,1,3,0,2,0,0,0,1,0,4,0,36
2014,52,Staten island,0,2,64,0,11,37,12,2,4,0,16,50,0,0,12,2,0,0,41,11,18,0,119,156,22.0,1.0,3,21,1,9,6,0,0,1,0,0,5,2,1,0,44
2015,1,Staten island,0,0,71,0,10,40,13,0,8,0,18,53,0,6,20,0,0,0,31,14,10,0,82,103,6.0,0.0,1,5,0,1,0,0,1,1,0,0,1,1,0,0,29
2015,2,Staten island,0,4,193,0,47,98,38,1,13,0,50,147,0,6,56,4,0,1,84,46,38,0,100,163,24.0,0.0,5,14,2,5,8,0,2,1,0,0,1,2,3,0,80
2015,3,Staten island,0,1,227,0,61,100,47,1,19,0,41,187,0,5,91,4,0,3,75,50,28,0,97,158,24.0,0.0,1,15,2,3,1,0,4,1,0,0,0,1,0,0,84
2015,4,Staten island,1,1,215,0,56,116,21,2,22,0,47,170,0,4,83,8,0,0,81,41,24,0,91,176,9.0,0.0,5,18,2,7,6,1,1,1,0,0,2,0,5,0,39
2015,5,Staten island,1,2,195,0,52,93,32,4,17,0,43,155,0,7,56,4,0,1,99,31,23,0,87,183,8.0,0.0,2,9,2,4,9,0,1,1,0,0,2,2,0,0,39
2015,6,Staten island,0,2,250,1,77,118,32,3,23,0,55,198,0,6,80,9,0,1,118,39,27,0,58,225,38.0,0.0,6,17,3,3,7,0,2,1,0,0,3,1,3,0,44
2015,7,Staten island,4,0,229,1,71,106,32,1,24,0,32,202,0,5,82,12,0,1,96,38,40,0,90,176,15.0,0.0,1,20,3,9,10,0,1,1,0,0,3,0,2,0,50
